Year,SERIES,តំបន់យោង,ភេទ,កំរិតនគរូបនីយកម្ម,UNIT_MEASURE,GeoCode,Value
2012,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ស្វាយរៀង,ប្រុស,,ភាគរយ,KH20,49.3
2013,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ស្វាយរៀង,ប្រុស,,ភាគរយ,KH20,47.8
2014,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ស្វាយរៀង,ប្រុស,,ភាគរយ,KH20,48.8
2015,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ស្វាយរៀង,ប្រុស,,ភាគរយ,KH20,47.9
2016,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ស្វាយរៀង,ប្រុស,,ភាគរយ,KH20,50.4
2017,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ស្វាយរៀង,ប្រុស,,ភាគរយ,KH20,52.6
2018,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ស្វាយរៀង,ប្រុស,,ភាគរយ,KH20,50.8
2019,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ស្វាយរៀង,ប្រុស,,ភាគរយ,KH20,48.4
2009,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ស្វាយរៀង,,,ភាគរយ,KH20,53.8
2010,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ស្វាយរៀង,,,ភាគរយ,KH20,49.7
2011,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ស្វាយរៀង,,,ភាគរយ,KH20,47.4
2012,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ស្វាយរៀង,,,ភាគរយ,KH20,45.0
2013,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ស្វាយរៀង,,,ភាគរយ,KH20,44.2
2014,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ស្វាយរៀង,,,ភាគរយ,KH20,46.8
2015,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ស្វាយរៀង,,,ភាគរយ,KH20,48.3
2016,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ស្វាយរៀង,,,ភាគរយ,KH20,53.3
2017,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ស្វាយរៀង,,,ភាគរយ,KH20,55.2
2018,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ស្វាយរៀង,,,ភាគរយ,KH20,56.5
2019,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ស្វាយរៀង,,,ភាគរយ,KH20,53.2
2009,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,ស្រី,,ភាគរយ,KH21,60.8
2010,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,ស្រី,,ភាគរយ,KH21,58.7
2011,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,ស្រី,,ភាគរយ,KH21,52.7
2012,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,ស្រី,,ភាគរយ,KH21,52.9
2013,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,ស្រី,,ភាគរយ,KH21,52.9
2014,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,ស្រី,,ភាគរយ,KH21,57.5
2015,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,ស្រី,,ភាគរយ,KH21,57.6
2016,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,ស្រី,,ភាគរយ,KH21,61.8
2017,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,ស្រី,,ភាគរយ,KH21,65.7
2018,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,ស្រី,,ភាគរយ,KH21,65.0
2019,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,ស្រី,,ភាគរយ,KH21,60.3
2009,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,ប្រុស,,ភាគរយ,KH21,69.4
2010,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,ប្រុស,,ភាគរយ,KH21,66.2
2011,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,ប្រុស,,ភាគរយ,KH21,58.9
2012,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,ប្រុស,,ភាគរយ,KH21,56.3
2013,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,ប្រុស,,ភាគរយ,KH21,55.2
2014,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,ប្រុស,,ភាគរយ,KH21,57.1
2015,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,ប្រុស,,ភាគរយ,KH21,54.0
2016,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,ប្រុស,,ភាគរយ,KH21,55.5
2017,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,ប្រុស,,ភាគរយ,KH21,57.8
2018,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,ប្រុស,,ភាគរយ,KH21,55.7
2019,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,ប្រុស,,ភាគរយ,KH21,50.0
2009,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,,,ភាគរយ,KH21,65.3
2010,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,,,ភាគរយ,KH21,62.5
2011,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,,,ភាគរយ,KH21,55.9
2012,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,,,ភាគរយ,KH21,54.7
2013,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,,,ភាគរយ,KH21,54.1
2014,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,,,ភាគរយ,KH21,57.3
2015,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,,,ភាគរយ,KH21,55.7
2016,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,,,ភាគរយ,KH21,58.5
2017,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,,,ភាគរយ,KH21,61.5
2018,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,,,ភាគរយ,KH21,60.1
2019,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,តាកែវ,,,ភាគរយ,KH21,54.9
2014,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ត្បូងឃ្មុំ,ស្រី,,ភាគរយ,KH25,34.8
2015,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ត្បូងឃ្មុំ,ស្រី,,ភាគរយ,KH25,35.3
2016,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ត្បូងឃ្មុំ,ស្រី,,ភាគរយ,KH25,41.8
2017,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ត្បូងឃ្មុំ,ស្រី,,ភាគរយ,KH25,45.4
2018,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ត្បូងឃ្មុំ,ស្រី,,ភាគរយ,KH25,45.5
2019,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ត្បូងឃ្មុំ,ស្រី,,ភាគរយ,KH25,47.2
2014,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ត្បូងឃ្មុំ,ប្រុស,,ភាគរយ,KH25,30.3
2015,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ត្បូងឃ្មុំ,ប្រុស,,ភាគរយ,KH25,29.7
2016,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ត្បូងឃ្មុំ,ប្រុស,,ភាគរយ,KH25,31.2
2017,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ត្បូងឃ្មុំ,ប្រុស,,ភាគរយ,KH25,33.8
2018,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ត្បូងឃ្មុំ,ប្រុស,,ភាគរយ,KH25,35.2
2019,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ត្បូងឃ្មុំ,ប្រុស,,ភាគរយ,KH25,34.6
2014,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ត្បូងឃ្មុំ,,,ភាគរយ,KH25,32.5
2015,៤.១.១.២ អត្រាបញ្ចប់ការសិក្សានៅមធ្យមសិក្សាបឋមភូមិ,ត្បូងឃ្មុំ,,,ភាគរយ,KH25,32.4
